record_id,product_id,sku,name,brand,category,price_vnd,old_price_vnd,discount_amount_vnd,discount_percent,rating,review_count,url,source,crawl_date
thegioididong_357614,357614,,Bàn Phím Cơ Có Dây Gaming Razer BlackWidow V4 75%,Razer,keyboard,3630000.0,4390000.0,760000.0,17.0,5.0,3.0,https://www.thegioididong.com/ban-phim/ban-phim-co-co-day-gaming-razer-blackwidow-v4-75,thegioididong,2026-09-21
thegioididong_357612,357612,,Bàn Phím Cơ Có Dây Gaming Razer BlackWidow V4 X Yellow Switch,Razer,keyboard,2590000.0,3290000.0,700000.0,21.0,5.0,12.0,https://www.thegioididong.com/ban-phim/ban-phim-co-co-day-gaming-razer-blackwidow-v4-x-yellow-switch,thegioididong,2026-09-21
thegioididong_334430,334430,,Bàn Phím Cơ Không Dây Akko 3087 RF Dragon Ball Z - Goku Cream Yellow,Akko,keyboard,1355000.0,1665000.0,310000.0,18.0,5.0,6.0,https://www.thegioididong.com/ban-phim/ban-phim-co-khong-day-akko-3087-rf-dragon-ball-z-goku-cream-yellow,thegioididong,2026-09-21
thegioididong_331850,331850,,Bàn Phím Cơ Bluetooth Akko 5075B Plus Horizon,Akko,keyboard,1380000.0,,,,5.0,15.0,https://www.thegioididong.com/ban-phim/ban-phim-co-bluetooth-akko-5075b-plus-horizon,thegioididong,2026-09-21
thegioididong_327809,327809,,Bàn Phím Cơ Có Dây Gaming HP HyperX Alloy Origins Core 4P5P1AA,HP HyperX,keyboard,1150000.0,,,,5.0,21.0,https://www.thegioididong.com/ban-phim/ban-phim-co-co-day-gaming-hp-hyperx-alloy-origins-core-4p5p1aa,thegioididong,2026-09-21
thegioididong_368613,368613,,Bàn Phím Cơ Có Dây EDRA EK368HE,EDRA,keyboard,790000.0,900000.0,110000.0,12.0,,,https://www.thegioididong.com/ban-phim/ban-phim-co-co-day-edra-ek368he,thegioididong,2026-09-21
thegioididong_366837,366837,,Bàn Phím Cơ Không Dây Akko 3108 RF V3 Poco Family POCO DUCK Frost Pink,Akko,keyboard,1360000.0,1390000.0,30000.0,,5.0,5.0,https://www.thegioididong.com/ban-phim/ban-phim-co-khong-day-akko-3108-rf-v3-poco-family-poco-duck-frost-pink,thegioididong,2026-09-21
thegioididong_366836,366836,,Bàn Phím Cơ Không Dây Akko 3108 RF V3 Kuromi Frost Pink,Akko,keyboard,1240000.0,1390000.0,150000.0,10.0,5.0,4.0,https://www.thegioididong.com/ban-phim/ban-phim-co-khong-day-akko-3108-rf-v3-kuromi-frost-pink,thegioididong,2026-09-21
thegioididong_366835,366835,,Bàn Phím Cơ Không Dây Akko 3108 RF V3 Yier and Bubu Frost Pink,Akko,keyboard,1240000.0,1390000.0,150000.0,10.0,5.0,7.0,https://www.thegioididong.com/ban-phim/ban-phim-co-khong-day-akko-3108-rf-v3-yier-and-bubu-frost-pink,thegioididong,2026-09-21
thegioididong_363943,363943,,Bao Da Bàn Phím iPad Typecase Flexbook Touch Series with trackpad Air 6,Typecase,keyboard,1800000.0,2100000.0,300000.0,14.0,5.0,1.0,https://www.thegioididong.com/ban-phim/bao-da-ban-phim-ipad-typecase-flexbook-touch-series-with-trackpad-air-6,thegioididong,2026-09-21
thegioididong_363942,363942,,Bao Da Bàn Phím iPad Typecase Magnetic Edge Series Pro 11 M4 & M5,Typecase,keyboard,2750000.0,3000000.0,250000.0,8.0,5.0,4.0,https://www.thegioididong.com/ban-phim/bao-da-ban-phim-ipad-typecase-magnetic-edge-series-pro-11-m4,thegioididong,2026-09-21
thegioididong_362727,362727,,Bộ Bàn Phím Chuột Bluetooth MicroPack KM-270W - Xanh Lá,MICROPACK,keyboard,1460000.0,,,,5.0,6.0,https://www.thegioididong.com/ban-phim/bo-ban-phim-chuot-bluetooth-micropack-km-270w-xanh-la,thegioididong,2026-09-21
thegioididong_362726,362726,,Bộ Bàn Phím Chuột Bluetooth MicroPack KM-270W - Đen,MICROPACK,keyboard,1460000.0,,,,5.0,3.0,https://www.thegioididong.com/ban-phim/bo-ban-phim-chuot-bluetooth-micropack-km-270w-den,thegioididong,2026-09-21
thegioididong_362725,362725,,Bộ Bàn Phím Chuột Không Dây MicroPack KM-269W - Cam,MICROPACK,keyboard,1295000.0,,,,5.0,1.0,https://www.thegioididong.com/ban-phim/bo-ban-phim-chuot-khong-day-micropack-km-269w-cam,thegioididong,2026-09-21
thegioididong_362545,362545,,Bộ Bàn Phím Chuột Bluetooth MicroPack KM-268W - Hồng,MICROPACK,keyboard,1320000.0,,,,5.0,5.0,https://www.thegioididong.com/ban-phim/bo-ban-phim-chuot-bluetooth-micropack-km-268w-hong,thegioididong,2026-09-21
thegioididong_362539,362539,,Bàn Phím Bluetooth MicroPack KM-238W - Kem,MICROPACK,keyboard,1590000.0,,,,,,https://www.thegioididong.com/ban-phim/ban-phim-bluetooth-micropack-km-238w-kem,thegioididong,2026-09-21
thegioididong_362534,362534,,Bàn Phím Bluetooth MicroPack K-310W - Cam,MICROPACK,keyboard,1645000.0,,,,5.0,2.0,https://www.thegioididong.com/ban-phim/ban-phim-bluetooth-micropack-k-310w-cam,thegioididong,2026-09-21
