record_id,product_id,sku,name,brand,category,price_vnd,old_price_vnd,discount_amount_vnd,discount_percent,rating,review_count,url,source,crawl_date
thegioididong_363462,363462,,"Màn hình Gaming GIGABYTE GS24F14A (23.8 inch, Full HD, IPS, 175Hz, 1ms)",GIGABYTE,monitor,2190000.0,2490000.0,300000.0,12.0,5.0,305.0,https://www.thegioididong.com/man-hinh-may-tinh/gigabyte-gaming-23-8-inch-full-hd-gs24f14a,thegioididong,2026-09-21
thegioididong_370022,370022,,"Màn hình Gaming Asus VY279HG2 (27 inch Full HD, IPS, 144Hz, 1ms)",Asus,monitor,2690000.0,2790000.0,100000.0,,4.0,1.0,https://www.thegioididong.com/man-hinh-may-tinh/asus-vy279hg2-27-inch-full-hd,thegioididong,2026-09-21
thegioididong_365862,365862,,"Màn hình Gaming VSP IP2709SG (27 inch Full HD, IPS, 144Hz, 1ms)",VSP,monitor,2090000.0,2490000.0,400000.0,16.0,4.9,311.0,https://www.thegioididong.com/man-hinh-may-tinh/man-hinh-gaming-vsp-ip2709sg-27-inch-full-hd-ips-144hz-1ms,thegioididong,2026-09-21
thegioididong_329690,329690,,Màn hình MSI PRO MP223 E2 21.45 inch FHD/VA/100Hz/1ms,MSI,monitor,1590000.0,1850000.0,260000.0,14.0,5.0,4771.0,https://www.thegioididong.com/man-hinh-may-tinh/msi-pro-mp223-e2-21-45-inch-fhd-va-100hz-1ms,thegioididong,2026-09-21
thegioididong_365786,365786,,"Màn hình Viewsonic VA2432-H-2 (24 inch Full HD, IPS, 100Hz, 1ms)",Viewsonic,monitor,1890000.0,,,,5.0,305.0,https://www.thegioididong.com/man-hinh-may-tinh/viewsonic-24-inch-full-hd-va2432-h-2,thegioididong,2026-09-21
thegioididong_358835,358835,,Màn hình MSI PRO MP273L-E14 27 inch Full HD/IPS/144Hz/4ms,MSI,monitor,2590000.0,2890000.0,300000.0,10.0,4.9,364.0,https://www.thegioididong.com/man-hinh-may-tinh/msi-gaming-pro-27-inch-full-hd-mp273l-e14,thegioididong,2026-09-21
thegioididong_364381,364381,,"Màn hình Gaming SingPC Q27CF120-VAG (27 inch, Full HD, VA, 120Hz, 2ms)",SingPC,monitor,2090000.0,2790000.0,700000.0,25.0,5.0,322.0,https://www.thegioididong.com/man-hinh-may-tinh/singpc-gaming-27-inch-full-hd-q27cf120-vag,thegioididong,2026-09-21
thegioididong_339897,339897,,Màn hình Samsung S3 S30GD LS27D300GAEXXV 27 inch FHD/IPS/100Hz/5ms,Samsung,monitor,2590000.0,,,,4.9,1502.0,https://www.thegioididong.com/man-hinh-may-tinh/samsung-s3-s30gd-ls27d300gaexxv-27-inch-fhd-ips-100hz-5ms,thegioididong,2026-09-21
thegioididong_338142,338142,,Màn hình Asus VA249HG-R 23.8 inch FHD/IPS/120Hz/1ms,Asus,monitor,2290000.0,2490000.0,200000.0,8.0,5.0,1678.0,https://www.thegioididong.com/man-hinh-may-tinh/asus-va249hg-r-23-8-inch-fhd-ips-120hz-1ms,thegioididong,2026-09-21
thegioididong_339092,339092,,Màn hình SingPC P22F100-IPS 21.5 inch FHD/IPS/100Hz/5ms,SingPC,monitor,1450000.0,1590000.0,140000.0,8.0,4.9,2450.0,https://www.thegioididong.com/man-hinh-may-tinh/singpc-p22f100-ips-21-5-inch-fhd-ips-100hz-5ms,thegioididong,2026-09-21
thegioididong_365871,365871,,"Màn hình Gaming VSP IP2409SG (23.8 inch Full HD, IPS, 144Hz, 1ms)",VSP,monitor,1790000.0,2090000.0,300000.0,14.0,5.0,314.0,https://www.thegioididong.com/man-hinh-may-tinh/man-hinh-gaming-vsp-ip2409sg-23-8-inch-full-hd-ips-144hz-1ms,thegioididong,2026-09-21
