product_id,name,brand,price_vnd,old_price_vnd,discount_percent,rating,review_count,screen_size_inch,cpu,gpu,ram_gb,storage_gb,weight_kg,url,source,crawl_date
345508,"Laptop HP EliteBook 6 G1i 13 - BQ9M6PT (Ultra 7 255U, 16GB, 512GB, WUXGA, Win11)",HP,37390000,38790000,-4,5.0,52,13.3,Intel Core Ultra 7 Arrow Lake - 255U,Card tích hợp - Intel Graphics,16.0,512,1.355,https://www.thegioididong.com/laptop/hp-elitebook-6-g1i-13-ultra-7-255u-bq9m6p,thegioididong,2026-09-21
345500,"Laptop HP Probook 4 G1i 16 - BQ5D4PT (Ultra 5 225U, 16GB, 512GB, WUXGA, Win11)",HP,30890000,34590000,-10,5.0,115,16.0,Intel Core Ultra 5 Arrow Lake - 225U,Card tích hợp - Intel Graphics,16.0,512,1.819,https://www.thegioididong.com/laptop/hp-probook-4-g1i-16-ultra-5-225u-bq5d4pt,thegioididong,2026-09-21
368217,"Laptop Lenovo Yoga 7 2in1 14IPH11 - 83TC002LVN (Ultra 5 322, 16GB, 512GB, WUXGA OLED, Cảm ứng, OfficeH24+365, Win11)",Lenovo,39190000,44990000,-12,5.0,1,14.0,Intel Core Ultra 5 Panther Lake - 322,Card tích hợp - Intel Graphics,16.0,512,1.38,https://www.thegioididong.com/laptop/lenovo-yoga-7-2in1-14iph11-ultra-5-322-83tc002lvn,thegioididong,2026-09-21
325953,"Laptop Dell Inspiron 14 5440 - 7FN5J (Core 7 150U, 16GB, 1TB, Full HD+, OfficeHS, Win11)",Dell,29690000,31390000,-5,5.0,1642,14.0,Intel Core 7 Raptor Lake - 150U,Card tích hợp - Intel Graphics,16.0,1024,1.56,https://www.thegioididong.com/laptop/dell-inspiron-14-5440-core-7-7fn5j,thegioididong,2026-09-21
362023,"Laptop Dell 16 DC16251 - DC6C7557W1 (Core 7 150U, 16GB, 1TB, Full HD+, OfficeH24+365, Win11)",Dell,34690000,35990000,-4,5.0,33,16.0,Intel Core 7 Raptor Lake - 150U,"Card rời - NVIDIA Geforce MX570A, 2 GB",16.0,1024,2.14,https://www.thegioididong.com/laptop/dell-16-dc16251-core-7-150u-dc6c7557w1,thegioididong,2026-09-21
367012,"Laptop Lenovo IdeaPad 5 2in1 14IPH11 - 83UG0026VN (Ultra 5 322, 16GB, 512GB, WUXGA, Cảm ứng, Win11)",Lenovo,31390000,,,5.0,7,14.0,Intel Core Ultra 5 Panther Lake - 322,Card tích hợp - Intel Graphics,16.0,512,1.54,https://www.thegioididong.com/laptop/lenovo-ideapad-5-2in1-14iph11-ultra-5-322-83ug0026vn,thegioididong,2026-09-21
368223,"Laptop HP OmniBook X Flip 14 fk0082AU - BZ7N8PA (R7 AI 350, 32GB, 1TB, 2K, Cảm ứng, OfficeH24+365, Win11)",HP,40590000,40890000,-1,5.0,24,14.0,AMD Ryzen AI 7 - 350,Card tích hợp - AMD Radeon 860M Graphics,32.0,1024,1.39,https://www.thegioididong.com/laptop/hp-omnibook-x-flip-14-fk0082au-r7-ai-350-bz7n8pa,thegioididong,2026-09-21
340559,"Laptop Dell Inspiron 15 3530 - N3530-i7U161W11SLU (i7 1355U, 16GB, 1TB, Full HD 120Hz, OfficeH24+365, Win11)",Dell,26890000,28490000,-5,5.0,1036,15.6,Intel Core i7 Raptor Lake - 1355U,Card tích hợp - Intel Iris Xe Graphics,16.0,1024,1.66,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-n3530-i7u161w11slu,thegioididong,2026-09-21
337471,"Laptop Dell Inspiron 15 3530 - 71053696 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, KYHD, Win11)",Dell,22390000,24490000,-8,5.0,701,15.6,Intel Core i5 Raptor Lake - 1334U,Card tích hợp - Intel Iris Xe Graphics,16.0,512,1.66,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-71053696,thegioididong,2026-09-21
365312,"Laptop Dell 16 DC16250 - DC16250-C7U161W11BLU-27 (Core 7 150U, 16GB, 1TB, Full HD+, OfficeHS24+365, Win11)",Dell,34690000,35990000,-4,5.0,19,16.0,Intel Core 7 Raptor Lake - 150U,Card tích hợp - Intel Graphics,16.0,1024,2.0,https://www.thegioididong.com/laptop/dell-16-dc16250-core-7-150u-dc16250-c7u161w11blu-27,thegioididong,2026-09-21
337042,"Laptop HP Pavilion 16 af0053TU - AY8C2PA (Ultra 7 155U, 16GB, 512GB, WUXGA, OfficeHS+365, Win11)",HP,26790000,,,5.0,922,16.0,Intel Core Ultra 7 Meteor Lake - 155U,Card tích hợp - Intel Graphics,16.0,512,1.7,https://www.thegioididong.com/laptop/hp-pavilion-16-af0053tu-ultra-7-ay8c2pa,thegioididong,2026-09-21
369450,"Laptop Asus Vivobook 16 X1607CA - MB387W (Ultra 5 225H, 16GB, 512GB, WUXGA, Win11)",Asus,25990000,33490000,-22,,,16.0,Intel Core Ultra 5 Arrow Lake - 225H,Card tích hợp - Intel Graphics,16.0,512,1.88,https://www.thegioididong.com/laptop/asus-vivobook-16-x1607ca-ultra-5-225h-mb387w,thegioididong,2026-09-21
367374,"Laptop Acer Aspire Lite 14 AL14-45P-R7Z3 - NX.DPESV.002 (R3 5400U, 8GB, 512GB, Full HD+, Win11)",Acer,16890000,17990000,-6,5.0,263,14.0,AMD Ryzen 3 - 5400U,Card tích hợp - AMD Radeon Graphics,8.0,512,1.3,https://www.thegioididong.com/laptop/acer-aspire-lite-14-al14-45p-r7z3-r3-5400u-nx-dpesv-002,thegioididong,2026-09-21
341573,"Laptop MSI Gaming Stealth A16 Mercedes AMG AI+ A3XWGG - 032VN (R9 AI HX 370, 32GB, 2TB, RTX 5070 8GB, QHD+ OLED 240Hz, Win11)",MSI,79990000,,,5.0,1,16.0,AMD Ryzen AI 9 - HX 370,"Card rời - NVIDIA GeForce RTX 5070, 8 GB",32.0,2048,2.1,https://www.thegioididong.com/laptop/msi-stealth-a16-mercedes-amg-ai-a3xwgg-r9-ai-hx-370-032vn,thegioididong,2026-09-21
363896,"Laptop Lenovo ThinkPad X1 Carbon Gen 13 - 21NS010EVN (Ultra 5 226V, 16GB, 1TB, 2.8K OLED 120Hz, Win11Pro)",Lenovo,62790000,,,5.0,2,14.0,Intel Core Ultra 5 Lunar Lake - 226V,Card tích hợp - Intel Arc Graphics 130V,16.0,1024,0.986,https://www.thegioididong.com/laptop/lenovo-thinkpad-x1-carbon-gen-13-ultra-5-226v-21ns010evn,thegioididong,2026-09-21
370357,"Laptop Lenovo Yoga Slim 7 Ultra 14IPH11 - 83QK006GVN (Ultra 7 355, 32GB, 1TB, WQXGA+ 120Hz, Cảm ứng, OfficeH24+365, Win11)",Lenovo,65690000,66990000,-2,,,14.0,Intel Core Ultra 7 Arrow Lake - 355,Card tích hợp - Integrated Graphics,32.0,1024,0.975,https://www.thegioididong.com/laptop/lenovo-yoga-slim-7-ultra-14iph11-ultra-7-355-83qk006gvn,thegioididong,2026-09-21
331522,"Laptop HP Elitebook X360 830 G11 - A7RB9PT (Ultra 5 135U, 16GB, 512GB, WUXGA, Cảm ứng, Win11 Pro)",HP,45090000,46190000,-2,5.0,6,13.3,Intel Core Ultra 5 Meteor Lake - 135U,Card tích hợp - Intel Graphics,16.0,512,1.4,https://www.thegioididong.com/laptop/hp-elitebook-x360-830-g11-ultra-5-a7rb9pt,thegioididong,2026-09-21
368213,"Laptop Lenovo IdeaPad Slim 5 14IPH11 - 83S5004FVN (Ultra 7 355, 16GB, 512GB, WUXGA OLED, Win11)",Lenovo,36390000,37990000,-4,5.0,7,14.0,Intel Core Ultra 7 Panther Lake - 355,Card tích hợp - Intel Graphics,16.0,512,1.37,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-14iph11-ultra-7-355-83s5004fvn,thegioididong,2026-09-21
368225,"Laptop HP HyperX Omen 15 ga0091TX - D72D7PA (i5 14450HX, 16GB, 512GB, RTX 5060 8GB, WUXGA 165Hz, Win11)",HP,49990000,,,,,15.3,Intel Core i5 Raptor Lake - 14450HX,"Card rời - NVIDIA GeForce RTX 5060, 8 GB",16.0,512,2.363,https://www.thegioididong.com/laptop/hp-hyperx-omen-15-ga0091tx-i5-14450h-d72d7pa,thegioididong,2026-09-21
367019,"Laptop Lenovo Yoga Slim 7 OLED 14IPH11 - 83QM002FVN (Ultra 7 355, 32GB, 1TB, WUXGA OLED, OfficeH24+365, Win11)",Lenovo,55190000,64990000,-15,5.0,3,14.0,Intel Core Ultra 7 Panther Lake - 355,Card tích hợp - Intel Graphics,32.0,1024,1.14,https://www.thegioididong.com/laptop/lenovo-yoga-slim-7-oled-14iph11-ultra-7-355,thegioididong,2026-09-21
358081,"Laptop HP OmniBook 7 16 az0040TU - C2DR3PA (Core 9 270H, 32GB, 512GB, WUXGA, OfficeH24+365, Win11)",HP,40590000,42490000,-4,5.0,13,16.0,Intel Core 9 Raptor Lake - 270H,Card tích hợp - Intel Graphics,32.0,512,1.9,https://www.thegioididong.com/laptop/hp-omnibook-7-16-az0040tu-core-9-270h-c2dr3pa,thegioididong,2026-09-21
339558,"Laptop HP EliteBook X G1a 14 AI - B9FE4PT (R9 AI HX PRO 375, 32GB, 1TB, 2.8K OLED 120Hz, Cảm ứng, Win11 Pro)",HP,60990000,62290000,-2,5.0,3,14.0,AMD Ryzen AI 9 - HX PRO 375,Card tích hợp - AMD Radeon 890M Graphics,32.0,1024,1.49,https://www.thegioididong.com/laptop/hp-elitebook-x-g1a-14-ai-r9-ai-hx-pro-375-b9fe4pt,thegioididong,2026-09-21
327098,"Laptop HP 15 fc0085AU - A6VV8PA (R5 7430U, 16GB, 512GB, Full HD, Win11)",HP,22390000,24290000,-7,4.9,20182,15.6,AMD Ryzen 5 - 7430U,Card tích hợp - AMD Radeon Graphics,16.0,512,1.59,https://www.thegioididong.com/laptop/hp-15-fc0085au-r5-a6vv8pa,thegioididong,2026-09-21
368224,"Laptop HP Gaming HyperX Omen 15 ga0092TX - D72D8PA (i5 14450HX, 16GB, 512GB, RTX 5050 8GB, WUXGA 165Hz, Win11)",HP,46990000,,,,,15.3,Intel Core i5 Raptor Lake - 14450HX,"Card rời - NVIDIA GeForce RTX 5050, 8 GB",16.0,512,2.37,https://www.thegioididong.com/laptop/hp-gaming-hyperx-omen-15-ga0092tx-i5-14450hx-d72d8pa,thegioididong,2026-09-21
337040,"Laptop HP Elitebook Ultra G1q - B4PY1PT (X1E 78 100, 32GB, 1TB, 2.2K, Cảm ứng, Win11 Pro)",HP,50190000,51390000,-2,5.0,4,14.0,Snapdragon X Elite - X1E 78 100,Card tích hợp - Qualcomm Adreno GPU,32.0,1024,1.326,https://www.thegioididong.com/laptop/hp-elitebook-ultra-g1q-x1e-78-100-b4py1pt,thegioididong,2026-09-21
367685,"Laptop Lenovo IdeaPad Slim 3 14IPH11 - 83UQ003PVN (Ultra 7 355, 16GB, 512GB, WUXGA, Win11)",Lenovo,30390000,36990000,-17,5.0,1,14.0,Intel Core Ultra 7 Panther Lake - 355,Card tích hợp - Intel Graphics,16.0,512,1.43,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-14iph11-ultra-7-355-83uq003pvn,thegioididong,2026-09-21
364621,"Laptop Lenovo ThinkPad X1 Carbon Gen 13 - 21NS010JVN (Ultra 7 258V, 32GB, 1TB, 2.8K OLED 120Hz, Win11Pro)",Lenovo,70190000,,,5.0,4,14.0,Intel Core Ultra 7 Lunar Lake - 258V,Card tích hợp - Intel Arc 140V,32.0,1024,0.986,https://www.thegioididong.com/laptop/lenovo-thinkpad-x1-carbon-gen-13-ultra-7-258v-21ns010jvn,thegioididong,2026-09-21
364403,"Laptop Asus Zenbook 14 UX3405CA - ST629W (Ultra 7 255H, 32GB, 512GB, 3K OLED 120Hz, Win11)",Asus,36990000,38690000,-4,5.0,62,14.0,Intel Core Ultra 7 Arrow Lake - 255H,Card tích hợp - Intel Arc Graphics,32.0,512,1.2,https://www.thegioididong.com/laptop/asus-zenbook-14-ux3405ca-ultra-7-255h-st629w,thegioididong,2026-09-21
363488,Laptop MacBook Pro 14 inch M5 Pro 24GB/1TB 70W,MacBook,67490000,68990000,-2,5.0,273,14.2,Apple M5 Pro,Card tích hợp - 16 nhân GPU,24.0,1024,1.6,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m5-pro-24gb-1tb,thegioididong,2026-09-21
371299,"Laptop Asus Vivobook 16 X1607CA - MB399W (Ultra 7 255H, 16GB, 512GB, WUXGA, Win11)",Asus,28090000,36490000,-23,,,16.0,Intel Core Ultra 7 Arrow Lake - 225H,Card tích hợp - Intel Graphics,16.0,512,1.88,https://www.thegioididong.com/laptop/asus-vivobook-16-x1607ca-ultra-7-255h-mb399w,thegioididong,2026-09-21
364416,"Laptop Asus Vivobook S14 S3407CA - SF923W (Ultra 7 255H, 16GB, 512GB, WUXGA, Win11)",Asus,30290000,31990000,-5,5.0,26,14.0,Intel Core Ultra 7 Arrow Lake - 255H,Card tích hợp - Intel Graphics,16.0,512,1.4,https://www.thegioididong.com/laptop/asus-vivobook-s14-s3407ca-ultra-7-255h-sf923w?utm_flashsale=1,thegioididong,2026-09-21
369469,"Laptop Asus Vivobook S 16 S3607VA - RP155W (Core 5 210H, 16GB, 512GB, Full HD+ 144Hz, Win11)",Asus,28390000,34990000,-18,,,16.0,Intel Core 5 Raptor Lake - 210H,Card tích hợp - Intel UHD Graphics,16.0,512,1.7,https://www.thegioididong.com/laptop/asus-vivobook-s-16-s3607va-core-5-210h-rp155w,thegioididong,2026-09-21
364489,"Laptop Asus TUF Gaming F16 FX608JMI - TU241W (i7 14650HX, 16GB, 512GB, RTX 5060 8GB, Full HD+ 144Hz, Win11)",Asus,43890000,44990000,-2,5.0,2,16.0,Intel Core i7 Raptor Lake - 14650HX,"Card rời - NVIDIA GeForce RTX 5060, 8 GB",16.0,512,2.2,https://www.thegioididong.com/laptop/asus-tuf-gaming-f16-fx608jmi-i7-14650hx-tu241w,thegioididong,2026-09-21
369984,"Laptop MSI Cyborg 15 Black Edition A13VEO - 2608VN (i7 13620H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",MSI,31990000,33990000,-5,,,15.6,Intel Core i7 Raptor Lake - 13620H,"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16.0,512,,https://www.thegioididong.com/laptop/msi-cyborg-15-black-edition-a13veo-i7-13620h-2608vn,thegioididong,2026-09-21
364941,"Laptop Asus Vivobook S14 M3407HA - SF480W (R5 220, 16GB, 512GB, WUXGA OLED, Win11)",Asus,24090000,25490000,-5,5.0,66,14.0,AMD Ryzen 5 - 220,Card tích hợp - AMD Radeon Graphics,16.0,512,1.339,https://www.thegioididong.com/laptop/asus-vivobook-s14-m3407ha-r5-220-sf480w,thegioididong,2026-09-21
367892,"Laptop Asus Vivobook 14 X1404MA - EB219W (Core 5 320, 8GB, 512GB, Full HD, Win11)",Asus,21090000,26990000,-21,5.0,6,14.0,Intel Core 5 Wildcat Lake - 320,Card tích hợp - Intel Graphics,8.0,512,1.409,https://www.thegioididong.com/laptop/asus-vivobook-14-x1404ma-core-5-320-eb219w,thegioididong,2026-09-21
371296,"Laptop Asus TUF Gaming A15 FA506NCG - HN390W (R7 155, 16GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",Asus,28890000,37490000,-22,,,15.6,AMD Ryzen 7 - 155,"Card rời - NVIDIA GeForce RTX 3050, 4 GB",16.0,512,2.3,https://www.thegioididong.com/laptop/asus-tuf-gaming-a15-fa506ncg-r7-155-hn390w,thegioididong,2026-09-21
369746,"Laptop Dell 14 DC14250 - DC14250-C3U085W11SLU-2Y (Core 3 100U, 8GB, 512GB, Full HD+, OfficeH24+365, Win11)",Dell,21890000,22590000,-3,,,14.0,Intel Core 3 - 100U,Card tích hợp - Intel Graphics,8.0,512,1.69,https://www.thegioididong.com/laptop/dell-14-dc14250-core-3-100u-dc14250-c3u085w11slu-2y,thegioididong,2026-09-21
368147,"Laptop Asus Vivobook 15 X1504MA - BQ385W (Core 5 320, 16GB, 512GB, Full HD, Win11)",Asus,25390000,31990000,-20,5.0,3,15.6,Intel Core 5 Wildcat Lake - 320,Card tích hợp - Intel Graphics,16.0,512,1.52,https://www.thegioididong.com/laptop/asus-vivobook-15-x1504ma-core-5-320-bq385w,thegioididong,2026-09-21
367898,"Laptop Asus Vivobook 15 X1504MA - BQ632W (Core 5 320, 8GB, 512GB, Full HD, Win11)",Asus,21090000,26990000,-21,5.0,15,15.6,Intel Core 5 Wildcat Lake - 320,Card tích hợp - Intel Graphics,8.0,512,1.637,https://www.thegioididong.com/laptop/asus-vivobook-15-x1504ma-core-5-320-bq632w,thegioididong,2026-09-21
369755,"Laptop Asus Gaming V16 V3607VJ Core 5 - TK189W (Core 5 210H, 16GB, 512GB, RTX 3050 6GB, WUXGA 144Hz, Win11)",Asus,27390000,36990000,-25,,,16.0,Intel Core 5 Raptor Lake - 210H,"Card rời - NVIDIA GeForce RTX 3050, 6 GB",16.0,512,1.95,https://www.thegioididong.com/laptop/asus-gaming-v16-v3607vj-core-5-core-5-210h-tk189w,thegioididong,2026-09-21
368302,"Laptop Asus Vivobook Go 14 E1404FA - EB012W (R5 40, 8GB, 512GB, Full HD, Win11)",Asus,19890000,22990000,-13,5.0,206,14.0,AMD Ryzen 5 - 40,Card tích hợp - AMD Radeon Graphics,8.0,512,1.38,https://www.thegioididong.com/laptop/asus-vivobook-go-14-e1404fa-r5-40-eb012w,thegioididong,2026-09-21
370862,"Laptop Acer Aspire Lite 15 AL15-410P-R1W8 - NX.X0RSV.001 (Ryzen 5 3500U, 8GB, 512GB, Full HD, Win11)",Acer,19090000,20990000,-9,,,15.6,AMD Ryzen 5 - 3500U,Card tích hợp - AMD Radeon Vega Mobile Graphics,8.0,512,1.5,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-410p-r1w8-ryzen-5-3500u-nx-x0rsv-001,thegioididong,2026-09-21
371300,"Laptop Asus TUF Gaming A15 FA506NCG - HN396W (R7 155, 8GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",Asus,25890000,32990000,-21,,,15.6,AMD Ryzen 7 - 155,"Card rời - NVIDIA GeForce RTX 3050, 4 GB",8.0,512,2.3,https://www.thegioididong.com/laptop/asus-tuf-gaming-a15-fa506ncg-r7-155-hn396w,thegioididong,2026-09-21
365309,"Laptop Dell 14 DC14250 - DC14250-C7U161W11SLU-27 (Core 7 150U, 16GB, 1TB, Full HD+, OfficeHS24+365, Win11)",Dell,32690000,,,5.0,42,14.0,Intel Core 7 Raptor Lake - 150U,Card tích hợp - Intel Graphics,16.0,1024,1.69,https://www.thegioididong.com/laptop/dell-14-dc14250-core-7-150u-dc14250-c7u161w11slu-27,thegioididong,2026-09-21
369463,"Laptop Asus ExpertBook P5 P5405CSA - NZ1371W (Ultra 7 258V, 32GB, 512GB, WQXGA 144Hz, Win11)",Asus,38890000,39490000,-2,,,14.0,Intel Core Ultra 7 Lunar Lake - 258V,Intel Arc 140V,32.0,512,1.2,https://www.thegioididong.com/laptop/asus-expertbook-p5-p5405csa-ultra-7-258v-nz1371w,thegioididong,2026-09-21
368300,"Laptop Asus Vivobook S14 S3407VA - LY256W (Core 7 240H, 16GB, 512GB, WUXGA OLED, Win11)",Asus,28090000,29990000,-6,5.0,9,14.0,Intel Core 7 Raptor Lake - 240H,Card tích hợp - Intel Graphics,16.0,512,1.4,https://www.thegioididong.com/laptop/asus-vivobook-s14-s3407va-core-7-240h-ly256w,thegioididong,2026-09-21
367899,"Laptop Asus Vivobook 15 X1504MA - BQ633W (Core 7 350, 8GB, 512GB, Full HD, Win11)",Asus,25390000,30490000,-16,,,15.6,Intel Core 7 Wildcat Lake - 350,Card tích hợp - Intel Graphics,8.0,512,1.637,https://www.thegioididong.com/laptop/asus-vivobook-15-x1504ma-core-7-350-bq633w,thegioididong,2026-09-21
351616,"Laptop Asus Vivobook S14 M3407KA - SF034WS (R5 AI 330, 16GB, 512GB, WUXGA OLED, OfficeH24+365, Win11)",Asus,24890000,24990000,0,5.0,115,14.0,AMD Ryzen AI 5 - 330,Card tích hợp - AMD Radeon Graphics,16.0,512,1.4,https://www.thegioididong.com/laptop/asus-vivobook-s14-m3407ka-r5-ai-330-sf034ws,thegioididong,2026-09-21
369748,"Laptop Dell 15 DC15250 - DC5C3851W1-2Y (Core 3 100U, 8GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",Dell,21890000,22590000,-3,,,15.6,Intel Core 3 Raptor Lake - 100U,Intel Graphics,8.0,512,1.65,https://www.thegioididong.com/laptop/dell-15-dc15250-core-3-100u-dc5c3851w1-2y,thegioididong,2026-09-21
371075,"Laptop Asus Gaming V16 V3607VU - TK416W (Core 5 210H, 16GB, 512GB, RTX 4050 6GB, WUXGA 144Hz, Win11)",Asus,34390000,41990000,-18,,,16.0,Intel Core 5 Raptor Lake - 210H,"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16.0,512,1.95,https://www.thegioididong.com/laptop/asus-gaming-v16-v3607vu-core-5-210h-tk416w,thegioididong,2026-09-21
369985,"Laptop MSI Cyborg 15 Black Edition A13VEO - 2610VN (i5 13420H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",MSI,29990000,31990000,-6,,,15.6,Intel Core i5 Raptor Lake - 13420H,"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16.0,512,,https://www.thegioididong.com/laptop/msi-cyborg-15-black-edition-a13veo-i5-13420h-2610vn,thegioididong,2026-09-21
369449,"Laptop Asus Vivobook 14 X1404MA - EB028W (Core 5 320, 16GB, 512GB, Full HD, Win11)",Asus,25390000,31990000,-20,,,14.0,Intel Core 5 Wildcat Lake - 320,,16.0,512,1.4,https://www.thegioididong.com/laptop/asus-vivobook-14-x1404ma-core-5-320-eb028w,thegioididong,2026-09-21
368148,"Laptop Asus Vivobook 15 X1504MA - BQ395W (Core 7 350, 16GB, 512GB, Full HD, Win11)",Asus,29390000,35490000,-17,5.0,2,15.6,Intel Core 7 Wildcat Lake - 350,Card tích hợp - Intel Graphics,16.0,512,1.52,https://www.thegioididong.com/laptop/asus-vivobook-15-x1504ma-core-7-350-bq395w,thegioididong,2026-09-21
368658,"Laptop Acer Aspire Lite 15 AL15-44P-R4UH - NX.DJVSV.002 (R7 7730U, 16GB, 512GB, Full HD, Win11)",Acer,23090000,23990000,-4,5.0,4,15.6,AMD Ryzen 7 - 7730U,Card tích hợp - AMD Radeon Graphics,16.0,512,1.49,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-44p-r4uh-r7-7730u-nx-djvsv-002,thegioididong,2026-09-21
364409,"Laptop Asus Gaming ROG Strix G16 G614PH - S5101W (R9 8940HX, 16GB, 512GB, RTX 5050 8GB, WQXGA 240Hz, Win11)",Asus,47990000,,,5.0,22,16.0,AMD Ryzen 9 - 8940HX,"Card rời - NVIDIA GeForce RTX 5050, 8 GB",16.0,512,2.5,https://www.thegioididong.com/laptop/asus-gaming-rog-strix-g16-g614ph-r9-8940hx-s5101w,thegioididong,2026-09-21
366826,"Laptop ASUS Vivobook 14 X1407AA - LY360W (Ultra 5 325, 16GB, 512GB, WUXGA, Win11)",Asus,25490000,26990000,-5,5.0,16,14.0,Intel Core Ultra 5 Panther Lake - 325,Card tích hợp - Intel Graphics,16.0,512,1.46,https://www.thegioididong.com/laptop/asus-vivobook-14-x1407aa-ultra-5-325-ly360w,thegioididong,2026-09-21
358371,"Laptop Lenovo Gaming LOQ 15IRX10 - 83JE00PEVN (i7 13650HX, 16GB, 512GB, RTX 5050 8GB, Full HD 144Hz, Win11)",Lenovo,41390000,,,5.0,9,15.6,Intel Core i7 Raptor Lake - 13650HX,"Card rời - NVIDIA GeForce RTX 5050, 8 GB",16.0,512,2.4,https://www.thegioididong.com/laptop/lenovo-gaming-loq-15irx10-i7-13650hx-83je00pevn,thegioididong,2026-09-21
369464,"Laptop Asus ExpertBook P5 P5405CSA - NZ1368W (Ultra 5 226V, 16GB, 512GB, WQXGA 144Hz, Win11)",Asus,31490000,31990000,-2,,,14.0,Intel Core Ultra 5 Lunar Lake - 226V,Card tích hợp - Intel Arc Graphics 130V,16.0,512,1.2,https://www.thegioididong.com/laptop/asus-expertbook-p5-p5405csa-ultra-5-226v-nz1368w,thegioididong,2026-09-21
369213,"Laptop MSI Gaming Cyborg 15 C13WEO-417VN (i7 13620H, 16GB, 512GB, RTX 5050 8GB, Full HD 144Hz, Win11)",MSI,35990000,36990000,-3,,,15.6,Intel Core i7 Raptor Lake - 13620H,"Card rời - Intel UHD Graphics (tích hợp) + NVIDIA GeForce RTX 5050 GPU, 8GB - GDDR7",16.0,512,1.98,https://www.thegioididong.com/laptop/msi-gaming-cyborg-15-c13weo-417vn-i7-13620h,thegioididong,2026-09-21
368219,"Laptop Lenovo V14 G5 - 83HD0035VN (Core7 240H, 16G, 512GB, Full HD, Win11)",Lenovo,32690000,,,,,14.0,Intel Core 7 Raptor Lake - 240H,Card tích hợp - Intel Graphics,16.0,512,1.37,https://www.thegioididong.com/laptop/lenovo-v14-g5-core7-240h-83hd0035vn,thegioididong,2026-09-21
368149,"Laptop Asus Gaming ROG Strix G16 G614PM - TS147W (R9 8940HX, 16GB, 512GB, RTX 5060 8GB, WQXGA 300Hz, Win11)",Asus,56390000,57990000,-3,5.0,9,16.0,AMD Ryzen 9 - 8940HX,"Card rời - NVIDIA GeForce RTX 5060, 8 GB",16.0,512,2.288,https://www.thegioididong.com/laptop/asus-gaming-rog-strix-g16-g614pm-r9-8940hx-ts147w,thegioididong,2026-09-21
365113,"Laptop Asus TUF Gaming FX608JHI - TU209W (i7 14650HX, 16GB, 512GB, RTX5050 8GB, Full HD+ 144Hz, Win11)",Asus,44390000,49990000,-11,5.0,22,16.0,Intel Core i7 Raptor Lake - 14650HX,"Card rời - NVIDIA GeForce RTX 5050, 8 GB",16.0,512,2.2,https://www.thegioididong.com/laptop/asus-tuf-gaming-fx608jhi-i7-14650hx-tu209w,thegioididong,2026-09-21
362022,"Laptop Dell 16 Plus DB16250 - DB6U5387W1 (Ultra 5 226V, 16GB, 1TB, WQXGA, OfficeH24+365, Win11)",Dell,36990000,37990000,-3,5.0,15,16.0,Intel Core Ultra 5 Lunar Lake - 226V,Card tích hợp - Intel Arc Graphics 130V,16.0,1024,1.87,https://www.thegioididong.com/laptop/dell-16-plus-db16250-ultra-5-226v-db6u5387w1,thegioididong,2026-09-21
345504,"Laptop HP Probook 4 G1i 16 - BQ5E4PT (Ultra 7 255H, 16GB, 512GB, WUXGA, Win11)",HP,34390000,38190000,-9,5.0,1,16.0,Intel Core Ultra 7 Arrow Lake - 255H,Card tích hợp - Intel Graphics,16.0,512,1.853,https://www.thegioididong.com/laptop/hp-probook-4-g1i-16-ultra-7-255h-bq5e4pt,thegioididong,2026-09-21
369467,"Laptop Asus ExpertBook P5 P5406CCA - SF0045W (Ultra 5 225H, 16GB, 512GB, WUXGA, Win11)",Asus,32390000,33990000,-5,,,14.0,Intel Core Ultra 5 Arrow Lake - 225H,Card tích hợp - Intel Graphics,16.0,512,1.34,https://www.thegioididong.com/laptop/asus-expertbook-ultra-p5-p5406cca-ultra-5-225h-sf0045w,thegioididong,2026-09-21
367863,"Laptop GIGABYTE Gaming A16 - 3VHK3VN893SH (R7 260, 16GB, 512GB, RTX 5060 8GB, Full HD+ 165Hz, Win11)",GIGABYTE,38890000,40990000,-5,,,16.0,AMD Ryzen 7 - 260,"Card rời - NVIDIA GeForce RTX 5060, 8 GB",16.0,512,2.191,https://www.thegioididong.com/laptop/gigabyte-gaming-a16-r7-260-a16-3vhk3vn893sh,thegioididong,2026-09-21
