product_id,sku,name,brand,category,price_vnd,old_price_vnd,discount_amount_vnd,discount_percent,rating,review_count,url,source,crawl_date
666236,250512216,Bàn Phím Cơ Gaming không dây AULA F108 Pro (Xanh dương + trắng + tím đậm/ Reaper switch),Aula,keyboard,1909000.0,1909000.0,0.0,0.0,,,,phongvu,2026-09-21
666241,250512220,Bàn phím cơ không dây Keychron K8M-B1 K8 Max RGB Backlight Red Switch - Black,Keychron,keyboard,2249000.0,2290000.0,41000.0,2.0,,,,phongvu,2026-09-21
666245,250512224,Bàn phím cơ gaming AULA WIN60HE Max (Đen + xám + vàng/ Wing Chun Magnetic switch - Rapid trigger),Aula,keyboard,919000.0,919000.0,0.0,0.0,,,,phongvu,2026-09-21
666247,250512226,Bàn phím cơ không dây Keychron K8M-B3 K8 Max RGB Backlight Brown Switch - Black,Keychron,keyboard,2249000.0,2290000.0,41000.0,2.0,,,,phongvu,2026-09-21
666251,250512230,Bàn phím cơ gaming AULA WIN68HE (Đen/ Gray Wood magnetic switch - Rapid trigger),Aula,keyboard,699000.0,769000.0,70000.0,9.0,,,,phongvu,2026-09-21
666253,250512232,Bàn phím cơ không dây Keychron K8M-B4 K8 Max RGB Backlight Banana Switch - Black,Keychron,keyboard,2249000.0,2290000.0,41000.0,2.0,,,,phongvu,2026-09-21
666268,250512235,Bàn phím cơ gaming AULA WIN68HE Max (Đen + xám + vàng/ Wing Chun magnetic switch - Rapid trigger),Aula,keyboard,999000.0,999000.0,0.0,0.0,,,,phongvu,2026-09-21
666259,250512237,"Bàn phím cơ không dây Dual Mode Newmen GM610 Global (Bluetooth 5.0, Cáp Type-C 2m , 1x Set Keycap Extra ) - Brown Switch",Newmen,keyboard,1385000.0,1385000.0,0.0,0.0,,,,phongvu,2026-09-21
666268,250512241,Bàn phím cơ gaming AULA WIN68HE Max (Đen + xám + vàng/ Wing Chun magnetic switch - Rapid trigger),Aula,keyboard,999000.0,999000.0,0.0,0.0,,,,phongvu,2026-09-21
666268,250512248,Bàn phím cơ gaming AULA WIN68HE Max (Đen + xám + vàng/ Wing Chun magnetic switch - Rapid trigger),Aula,keyboard,1179000.0,1179000.0,0.0,0.0,,,,phongvu,2026-09-21
666207,250512280,Bàn phím không dây Keychron B1P-K1 B1 Pro Space Gray,Keychron,keyboard,799000.0,890000.0,91000.0,10.0,,,,phongvu,2026-09-21
666245,250512288,Bàn phím cơ gaming AULA WIN60HE Max (Đen + đỏ/ Wing Chun Magnetic switch - Rapid trigger),Aula,keyboard,1109000.0,1109000.0,0.0,0.0,,,,phongvu,2026-09-21
